?subject	?name	?year	?band	?gender
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Vulfpeck>	"Vulfpeck"	2011	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Gipsy-Kings>	"Gipsy Kings"	1978	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Dirty-South>	"Dirty South"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Brandon-Flowers>	"Brandon Flowers"	2001	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Gin-Blossoms>	"Gin Blossoms"	1987	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Noah-Gundersen>	"Noah Gundersen"	2005	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Agent-Orange-(band)>	"Agent Orange"	1979	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kasabian>	"Kasabian"	1997	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Natalia-Tena>	"Molotov"	2002	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Fionn-Regan>	"Fionn Regan"	2000	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Cosmic-Gate>	"Cosmic Gate"	1999	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Stephen-Marley-(musician)>	"Stephen Marley"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Gianni-Versace>	"gianni & kyle"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Frankie-Cosmos>	"Frankie Cosmos"	2011	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Boyz-II-Men>	"Boyz II Men"	1987	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Chevelle-(band)>	"Chevelle"	1995	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Wolfgang-Gartner>	"Wolfgang Gartner"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Noah-Cyrus>	"Noah Cyrus"	2002	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Chamillionaire>	"Chamillionaire"	1997	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Yung-Lean>	"Yung Lean"	2012	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eddie-Vedder>	"Eddie Vedder"	1987	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Katie-Herzig>	"Katie Herzig"	1997	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mikal-Cronin>	"Mikal Cronin"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Cinematic-Orchestra>	"The Cinematic Orchestra"	1999	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dave>	"Dave"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jeff-Tweedy>	"Jeff Tweedy"	1984	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Like-Moths-to-Flames>	"Like Moths to Flames"	2010	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Wire>	"Wire"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sango-(musician)>	"Xavier Omär"	2010	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/L.T.D.-(band)>	"L.T.D."	1968	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tyler,-the-Creator>	"Tyler, The Creator"	2007	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Belle-and-Sebastian>	"Belle and Sebastian"	1994	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Natti-Natasha>	"Natti Natasha"	2006	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Anuel-AA>	"Anuel AA"	2009	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Miranda-Cosgrove>	"Miranda Cosgrove"	2001	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Iron>	"Iron & Wine"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/LANY>	"LANY"	2014	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Farm-(The-Office)>	"The Farm"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Hamilton-Leithauser>	"ROSTAM"	1996	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Hamilton-Leithauser>	"Hamilton Leithauser"	1996	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Alison-Wonderland>	"Alison Wonderland"	2008	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Stone-Roses>	"The Stone Roses"	1983	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lindsey-Buckingham>	"Lindsey Buckingham"	1966	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Gavin-James-(singer)>	"Gavin James"	2013	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Carla-Bruni-discography>	"Carla Bruni"		false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Barr-Brothers>	"The Barr Brothers"	2006	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kristin-Chenoweth>	"Kristin Chenoweth"	1991	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/James-Bay-(singer)>	"James Bay"	2013	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nina-Kraviz>	"Nina Kraviz"	2008	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ozzy-Osbourne>	"Ozzy Osbourne"	1967	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kierra-Sheard>	"Kierra Sheard"	1997	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/NLE-Choppa>	"NLE Choppa"	2018	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/I-Prevail>	"I Prevail"	2013	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Low-Anthem>	"The Low Anthem"	2006	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Hiatus-Kaiyote>	"Hiatus Kaiyote"	2011	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jessica-Simpson>	"Jessica Simpson"	1993	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Black-Label-Society>	"Black Label Society"	1998	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Pretty-Reckless>	"The Pretty Reckless"	2009	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Electric-Light-Orchestra>	"Jeff Lynne's ELO"	1970	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Electric-Light-Orchestra>	"The ELO Tribute Show USA"	1970	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Weyes-Blood>	"Weyes Blood"	2003	true	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Weyes-Blood>	"Weyes Blood"	2003	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Weyes-Blood>	"Drugdealer"	2003	true	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Weyes-Blood>	"Drugdealer"	2003	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Big-Bad-Voodoo-Daddy>	"Big Bad Voodoo Daddy"	1989	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dictionnaire-Infernal>	"Infernal"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Coheed-and-Cambria>	"Coheed and Cambria"	1995	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Every-Time-I-Die>	"Every Time I Die"	1998	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Benny-Blanco>	"Benny Blanco"	2007	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Our-Last-Night>	"Our Last Night"	2004	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tame-Impala>	"Tame Impala"	2007	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Taylor-Bennett-(rapper)>	"Taylor Bennett"	2013	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kraftwerk>	"Kraftwerk"	1970	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mona>	"Mona"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bishop-Briggs>	"Bishop Briggs"	2015	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Day6>	"DAY6"	2015	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Stylistics>	"The Stylistics"	1968	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ravyn-Lenae>	"Ravyn Lenae"	2014	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Slipknot-(band)>	"Slipknot"	1995	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Foxygen>	"Foxygen"	2005	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Los-Plebes-del-Rancho-de-Ariel-Camacho>	"Los plebes del rancho de ariel camacho"	2013	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Majid-Jordan>	"Majid Jordan"	2011	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Miley-Cyrus>	"Miley Cyrus"	2001	false	"other"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Mavericks>	"The Mavericks"	1989	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tyler-Hilton>	"Tyler Hilton"	2000	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/MC-Lyte>	"MC Lyte"	1987	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Wonder-Years-(band)>	"The Wonder Years"	2005	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/House>	"Houses"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Berner-(rapper)>	"T3R Elemento"	2007	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/6lack>	"6LACK"	2011	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Seabear>	"Seabear"	2000	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/QUIN-(singer)>	"QUIÑ"		false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Goldfrapp>	"Goldfrapp"	1999	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ayokay>	"ayokay"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dark-Tranquillity>	"Dark Tranquillity"	1989	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Connan-Mockasin>	"Connan Mockasin"	2006	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-String-Cheese-Incident>	"The String Cheese Incident"	1993	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/AJR-(band)>	"AJR"	2005	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Maná>	"Maná"	1986	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Cab>	"The Cab"	2004	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Roots>	"The Roots"	1987	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Haddaway>	"Haddaway"	1987	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Refused>	"Refused"	1991	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Leon-Vynehall>	"Leon Vynehall"	2012	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/BoDeans>	"BoDeans"	1983	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/X-Ambassadors>	"X Ambassadors"	2009	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bank>	"BANKS"		false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Andre-Nickatina>	"Andre Nickatina"	1992	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Enter-Shikari>	"Enter Shikari"	1999	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kendrick-Lamar>	"Kendrick Lamar"	2004	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Insane-Clown-Posse>	"Insane Clown Posse"	1989	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tegan-and-Sara>	"Tegan and Sara"	1995	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ane-Brun>	"Ane Brun"	1998	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Glenn-Danzig>	"Danzig"	1977	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Exo-(group)>	"EXO"	2012	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Japanese-House>	"The Japanese House"	2012	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Do-or-Die>	"Do or Die"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Robin-S.>	"Robin S"	1990	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/A-Day-to-Remember>	"A Day to Remember"	2003	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jimmy-Cliff>	"Jimmy Cliff"	1962	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Brantley-Gilbert>	"Brantley Gilbert"	2005	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/George-Watsky>	"Watsky"	2006	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Game-(mind-game)>	"The Game"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Box-Tops>	"The Box Tops"	1967	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/New-Order-(band)>	"New Order"	1980	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sampha>	"Sampha"	2009	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Si-Una-Vez>	"Play-N-Skillz"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Pavement-(band)>	"Pavement"	1989	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sonique-(musician)>	"Sonique"	1985	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Pantera>	"Pantera"	1981	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Madina-Lake>	"Madina Lake"	2005	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Latin-American-Music-Awards-of-2019>	"Lenin Ramírez"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/PrettyMuch>	"PRETTYMUCH"	2016	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jawbreaker-(film)>	"Jawbreaker"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Will-Smith-discography>	"Will Smith"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/!!!>	"!!! (Chk Chk Chk)"	1996	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Soulwax>	"Soulwax"	1995	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/John-Newman-(singer)>	"John Newman"	2012	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Michael-McDonald-(musician)>	"Michael McDonald"	1974	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Young-Fathers>	"Young Fathers"	2008	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Philanthropy>	"Philanthrope"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Girl-in-Red>	"girl in red"	2017	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Yves-V>	"Yves V"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Albert-Hammond-Jr.>	"Albert Hammond Jr"	1999	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Love-and-Theft-(duo)>	"Love and Theft"	2006	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Deers-Cry-(Pärt)>	"Arvo Pärt"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ben-Folds-Five>	"Ben Folds Five"	1993	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Association>	"The Association"	1965	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ha*Ash>	"Ha-Ash"	2002	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Catch-22-(logic)>	"Catch 22"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Stanton-Warriors>	"Stanton Warriors"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Trae-tha-Truth>	"Trae tha Truth"	1998	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Health-(film)>	"HEALTH"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Khruangbin>	"Khruangbin"	2009	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Collie-Buddz>	"Collie Buddz"	2006	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Wittekind,-Prince-of-Waldeck-and-Pyrmont>	"Waldeck"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/JAWNY>	"Goth Babe"	2016	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Beth-Ditto>	"Beth Ditto"		false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dillon-Francis>	"Dillon Francis"	2010	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jake-Miller-(singer)>	"Jake Miller"	2011	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Other-Lives-(band)>	"Other Lives"	2004	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ivy-(disambiguation)>	"Ivy"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Son-Volt>	"Son Volt"	1994	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jimmy-Smith-(musician)>	"Jimmy Smith"	1956	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Alcest>	"Alcest"	2000	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Evelyn-Champagne-King>	"Evelyn \"Champagne\" King"	1977	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Richard-M.-Daley>	"Daley"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Opeth>	"Opeth"	1989	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Courtney-Barnett>	"Courtney Barnett"	2009	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jonas-Blue>	"Jonas Blue"	2015	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Chuck-Tingle>	"Handsome Ghost"	2014	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Leona-Lewis>	"Leona Lewis"	2004	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Olivers-Story-(film)>	"Oliver Francis"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-RuPaul-Show>	"RuPaul"		false	"female"
