?subject	?name	?entity_name
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Matthew-Sweet>	"Matthew Sweet"	"Washington"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Slim>	"Slim"	"Houston"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Slim>	"Slim"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Slim>	"Slim"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Slim>	"Slim"	"Austin"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Slim>	"Slim"	"Victoria"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Céu>	"Céu"	"Rio de Janeiro"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Céu>	"Céu"	"Paris"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Céu>	"Céu"	"Seattle"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Céu>	"Céu"	"Belo Horizonte"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Céu>	"Céu"	"São Paulo"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Azonto-(Fuse-ODG-song)>	"Fuse ODG"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Azonto-(Fuse-ODG-song)>	"Fuse ODG"	"Manchester"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Azonto-(Fuse-ODG-song)>	"Fuse ODG"	"Liverpool"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Azonto-(Fuse-ODG-song)>	"Fuse ODG"	"Bristol"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Azonto-(Fuse-ODG-song)>	"Fuse ODG"	"Birmingham"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/In-Between-(Scotty-McCreery-song)>	"Scotty McCreery"	"Philadelphia"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/In-Between-(Scotty-McCreery-song)>	"Scotty McCreery"	"Chicago"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/In-Between-(Scotty-McCreery-song)>	"Scotty McCreery"	"Nashville"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/In-Between-(Scotty-McCreery-song)>	"Scotty McCreery"	"Twin Cities"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/In-Between-(Scotty-McCreery-song)>	"Scotty McCreery"	"Mobile"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dave-Matthews-Band>	"Dave Matthews Band"	"Philadelphia"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dave-Matthews-Band>	"Dave Matthews Band"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dave-Matthews-Band>	"Dave Matthews Band"	"Springfield"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dave-Matthews-Band>	"Dave Matthews Band"	"Spokane"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dave-Matthews-Band>	"Dave Matthews Band"	"Richmond"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bruce-Cockburn>	"Bruce Cockburn"	"Denver"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bruce-Cockburn>	"Bruce Cockburn"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bruce-Cockburn>	"Bruce Cockburn"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bruce-Cockburn>	"Bruce Cockburn"	"Calgary"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bruce-Cockburn>	"Bruce Cockburn"	"Toronto"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Keller-Williams-Realty>	"Keller Williams"	"Denver"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Keller-Williams-Realty>	"Keller Williams"	"Philadelphia"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Keller-Williams-Realty>	"Keller Williams"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Keller-Williams-Realty>	"Keller Williams"	"Pittsburgh"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Keller-Williams-Realty>	"Keller Williams"	"Richmond"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ben-Platt-Live-from-Radio-City-Music-Hall>	"Ben Platt"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ben-Platt-Live-from-Radio-City-Music-Hall>	"Ben Platt"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ben-Platt-Live-from-Radio-City-Music-Hall>	"Ben Platt"	"Dallas - Fort Worth"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ben-Platt-Live-from-Radio-City-Music-Hall>	"Ben Platt"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ben-Platt-Live-from-Radio-City-Music-Hall>	"Ben Platt"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dillon>	"Dillon"	"Atlanta"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dillon>	"Dillon"	"Cologne"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dillon>	"Dillon"	"Berlin"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dillon>	"Dillon"	"Leipzig"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dillon>	"Dillon"	"Hamburg"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lee-Greenwood>	"Lee Greenwood"	"Las Vegas"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lee-Greenwood>	"Lee Greenwood"	"Nashville"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lee-Greenwood>	"Lee Greenwood"	"Louisville"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lee-Greenwood>	"Lee Greenwood"	"Mobile"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lee-Greenwood>	"Lee Greenwood"	"Washington"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Shoreline-Mafia>	"SHORELINE MAFIA"	"Salt Lake City"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Shoreline-Mafia>	"SHORELINE MAFIA"	"Denver"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Shoreline-Mafia>	"SHORELINE MAFIA"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Shoreline-Mafia>	"SHORELINE MAFIA"	"San Diego"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Shoreline-Mafia>	"SHORELINE MAFIA"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Carl-Craig>	"Carl Craig"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Carl-Craig>	"Carl Craig"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Carl-Craig>	"Carl Craig"	"Paris"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Carl-Craig>	"Carl Craig"	"Miami"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Carl-Craig>	"Carl Craig"	"Ibiza"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Empire-of-the-Sun-(band)>	"Empire of the Sun"	"Denver"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Empire-of-the-Sun-(band)>	"Empire of the Sun"	"Sydney"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Empire-of-the-Sun-(band)>	"Empire of the Sun"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Empire-of-the-Sun-(band)>	"Empire of the Sun"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Empire-of-the-Sun-(band)>	"Empire of the Sun"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Michael-Bolton>	"Michael Bolton"	"Philadelphia"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Michael-Bolton>	"Michael Bolton"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Michael-Bolton>	"Michael Bolton"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Michael-Bolton>	"Michael Bolton"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Michael-Bolton>	"Michael Bolton"	"Mobile"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Killswitch-Engage>	"Killswitch Engage"	"Philadelphia"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Killswitch-Engage>	"Killswitch Engage"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Killswitch-Engage>	"Killswitch Engage"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Killswitch-Engage>	"Killswitch Engage"	"Detroit"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Killswitch-Engage>	"Killswitch Engage"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sloan>	"Sloan"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sloan>	"Sloan"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sloan>	"Sloan"	"Vancouver"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sloan>	"Sloan"	"Calgary"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sloan>	"Sloan"	"Toronto"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lund-(surname)>	"Lund"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lund-(surname)>	"Lund"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lund-(surname)>	"Lund"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lund-(surname)>	"Lund"	"Copenhagen"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lund-(surname)>	"Lund"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Givers>	"Givers"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Givers>	"Givers"	"Baton Rouge"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Givers>	"Givers"	"New Orleans"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Givers>	"Givers"	"Austin"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Givers>	"Givers"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kari-Jobe>	"Kari Jobe"	"Dallas - Fort Worth"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kari-Jobe>	"Kari Jobe"	"Detroit"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kari-Jobe>	"Kari Jobe"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kari-Jobe>	"Kari Jobe"	"Nashville"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kari-Jobe>	"Kari Jobe"	"Birmingham"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/John-Grant-(musician)>	"John Grant"	"Dublin"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/John-Grant-(musician)>	"John Grant"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/John-Grant-(musician)>	"John Grant"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/John-Grant-(musician)>	"John Grant"	"Manchester"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/John-Grant-(musician)>	"John Grant"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Long-Way-Down-(Robert-DeLong-song)>	"Robert DeLong"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Long-Way-Down-(Robert-DeLong-song)>	"Robert DeLong"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Long-Way-Down-(Robert-DeLong-song)>	"Robert DeLong"	"Seattle"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Long-Way-Down-(Robert-DeLong-song)>	"Robert DeLong"	"Austin"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Long-Way-Down-(Robert-DeLong-song)>	"Robert DeLong"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Camron>	"Cam'ron"	"Philadelphia"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Camron>	"Cam'ron"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Camron>	"Cam'ron"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Camron>	"Cam'ron"	"Chicago"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Camron>	"Cam'ron"	"Miami"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lil-Jon>	"Lil Jon"	"Las Vegas"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lil-Jon>	"Lil Jon"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lil-Jon>	"Lil Jon"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lil-Jon>	"Lil Jon"	"Chicago"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lil-Jon>	"Lil Jon"	"Miami"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Colby-ODonis>	"Colby O'Donis"	"Las Vegas"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Colby-ODonis>	"Colby O'Donis"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Colby-ODonis>	"Colby O'Donis"	"Dubai"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Colby-ODonis>	"Colby O'Donis"	"Tokyo"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Colby-ODonis>	"Colby O'Donis"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Marc-Broussard>	"Marc Broussard"	"Philadelphia"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Marc-Broussard>	"Marc Broussard"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Marc-Broussard>	"Marc Broussard"	"Atlanta"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Marc-Broussard>	"Marc Broussard"	"Baton Rouge"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Marc-Broussard>	"Marc Broussard"	"New Orleans"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ball-Park-Music>	"Ball Park Music"	"Gold Coast"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ball-Park-Music>	"Ball Park Music"	"Sydney"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ball-Park-Music>	"Ball Park Music"	"Melbourne"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ball-Park-Music>	"Ball Park Music"	"Adelaide"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ball-Park-Music>	"Ball Park Music"	"Brisbane"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eats-Everything>	"Eats Everything"	"Amsterdam"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eats-Everything>	"Eats Everything"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eats-Everything>	"Eats Everything"	"Manchester"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eats-Everything>	"Eats Everything"	"Miami"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eats-Everything>	"Eats Everything"	"Ibiza"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Camino-(band)>	"The Band Camino"	"Dallas - Fort Worth"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Camino-(band)>	"The Band Camino"	"Atlanta"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Camino-(band)>	"The Band Camino"	"Chicago"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Camino-(band)>	"The Band Camino"	"Nashville"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Camino-(band)>	"The Band Camino"	"Memphis"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Letters-to-Cleo>	"Letters to Cleo"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Letters-to-Cleo>	"Letters to Cleo"	"Providence"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Letters-to-Cleo>	"Letters to Cleo"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Letters-to-Cleo>	"Letters to Cleo"	"Pittsburgh"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Letters-to-Cleo>	"Letters to Cleo"	"Boston / Cambridge"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nosaj-Thing>	"Nosaj Thing"	"Denver"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nosaj-Thing>	"Nosaj Thing"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nosaj-Thing>	"Nosaj Thing"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nosaj-Thing>	"Nosaj Thing"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nosaj-Thing>	"Nosaj Thing"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Chris-Martin-(comedian)>	"Chris Martin"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Chris-Martin-(comedian)>	"Chris Martin"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Chris-Martin-(comedian)>	"Chris Martin"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Chris-Martin-(comedian)>	"Chris Martin"	"Gelsenkirchen"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Chris-Martin-(comedian)>	"Chris Martin"	"Essen"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ron-Pope>	"Ron Pope"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ron-Pope>	"Ron Pope"	"Atlanta"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ron-Pope>	"Ron Pope"	"Chicago"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ron-Pope>	"Ron Pope"	"Boston / Cambridge"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ron-Pope>	"Ron Pope"	"Nashville"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Disa-Records>	"Fidel Rueda"	"Atlanta"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Disa-Records>	"Fidel Rueda"	"Winston-Salem"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Disa-Records>	"Fidel Rueda"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Disa-Records>	"Fidel Rueda"	"Chicago"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Disa-Records>	"Fidel Rueda"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tool-(disambiguation)>	"Tool"	"Philadelphia"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tool-(disambiguation)>	"Tool"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tool-(disambiguation)>	"Tool"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tool-(disambiguation)>	"Tool"	"San Diego"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tool-(disambiguation)>	"Tool"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Automatic>	"The Automatic"	"Cardiff"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Automatic>	"The Automatic"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Automatic>	"The Automatic"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Automatic>	"The Automatic"	"Liverpool"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Automatic>	"The Automatic"	"Milwaukee"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jamie-Foxx>	"Jamie Foxx"	"Las Vegas"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jamie-Foxx>	"Jamie Foxx"	"Philadelphia"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jamie-Foxx>	"Jamie Foxx"	"Dallas - Fort Worth"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jamie-Foxx>	"Jamie Foxx"	"Los Angeles"
