?subject	?name	?entity_name
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Chris-Cagle-discography>	"Chris Cagle"	"Gary Allan"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Chris-Cagle-discography>	"Chris Cagle"	"Dwight Yoakam"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Chris-Cagle-discography>	"Chris Cagle"	"Brooks & Dunn"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Chris-Cagle-discography>	"Chris Cagle"	"Brooks"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mimosa>	"Mimosa"	"Beats Antique"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mimosa>	"Mimosa"	"JMSN"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Chi-Lites>	"The Chi-Lites"	"The Delfonics"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Chi-Lites>	"The Chi-Lites"	"The Manhattans"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Chi-Lites>	"The Chi-Lites"	"The Stylistics"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Chi-Lites>	"The Chi-Lites"	"The Dramatics"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ivory-(Gin-Wigmore-album)>	"Gin Wigmore"	"Hawthorne Heights"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ivory-(Gin-Wigmore-album)>	"Gin Wigmore"	"The Amity Affliction"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nacho-Libre>	"Nacho"	"Farruko"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nacho-Libre>	"Nacho"	"Ozuna"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nacho-Libre>	"Nacho"	"Piso 21"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Red-Hot-Chili-Peppers>	"Red Hot Chili Peppers"	"Foo Fighters"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Red-Hot-Chili-Peppers>	"Red Hot Chili Peppers"	"Foals"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Red-Hot-Chili-Peppers>	"Red Hot Chili Peppers"	"Queens of the Stone Age"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Red-Hot-Chili-Peppers>	"Red Hot Chili Peppers"	"Pearl Jam"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Story-So-Far-(band)>	"The Story So Far"	"Less Than Jake"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Story-So-Far-(band)>	"The Story So Far"	"Four Year Strong"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Story-So-Far-(band)>	"The Story So Far"	"Man Overboard"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Story-So-Far-(band)>	"The Story So Far"	"Tonight Alive"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Story-So-Far-(band)>	"The Story So Far"	"Every Time I Die"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Brian-Setzer-Orchestra>	"Brian Setzer Orchestra"	"Brian Setzer"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Coral>	"The Coral"	"Editors"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Coral>	"The Coral"	"Black Rebel Motorcycle Club"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Coral>	"The Coral"	"Supergrass"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Coral>	"The Coral"	"Manic Street Preachers"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lee-Brice>	"Lee Brice"	"Chris Young"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lee-Brice>	"Lee Brice"	"Brad Paisley"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lee-Brice>	"Lee Brice"	"Cole Swindell"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lee-Brice>	"Lee Brice"	"Tyler Farr"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lee-Brice>	"Lee Brice"	"Luke Bryan"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Oscar>	"Oscar & the Wolf"	"Nothing But Thieves"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Oscar>	"Oscar & the Wolf"	"alt-J"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Oscar>	"Oscar & the Wolf"	"Fink"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Oscar>	"Oscar & the Wolf"	"Rag'n'Bone Man"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Rodrigo-Amarante>	"Rodrigo Amarante"	"Ty Segall"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Rodrigo-Amarante>	"Rodrigo Amarante"	"Neko Case"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Rodrigo-Amarante>	"Rodrigo Amarante"	"Angel Olsen"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Applejacks-(British-band)>	"Megan Davies"	"Madilyn Bailey"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Applejacks-(British-band)>	"Megan Davies"	"Boyce Avenue"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/James-Morrison-(singer)>	"James Morrison"	"Corinne Bailey Rae"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/James-Morrison-(singer)>	"James Morrison"	"Keane"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/James-Morrison-(singer)>	"James Morrison"	"Snow Patrol"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/James-Morrison-(singer)>	"James Morrison"	"The Killers"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Boyce-Avenue>	"Boyce Avenue"	"Kris Allen"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Boyce-Avenue>	"Boyce Avenue"	"Madilyn Bailey"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Boyce-Avenue>	"Boyce Avenue"	"Megan Davies"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mœnia>	"Moenia"	"Aleks Syntek"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/GusGus>	"GusGus"	"Chemical Brothers"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/GusGus>	"GusGus"	"Blur"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/GusGus>	"GusGus"	"Pavement"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Barry-Manilow>	"Barry Manilow"	"Dave Koz"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Widespread-Panic>	"Widespread Panic"	"Umphrey's McGee"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Widespread-Panic>	"Widespread Panic"	"Gov't Mule"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Widespread-Panic>	"Widespread Panic"	"Galactic"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Widespread-Panic>	"Widespread Panic"	"Allman Brothers Band"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Avalanche>	"The Avalanches"	"PJ Harvey"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Avalanche>	"The Avalanches"	"Placebo"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Avalanche>	"The Avalanches"	"Phoenix"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Avalanche>	"The Avalanches"	"Blossoms"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Avalanche>	"The Avalanches"	"Justice"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Queens-of-the-Stone-Age>	"Queens of the Stone Age"	"Foo Fighters"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Queens-of-the-Stone-Age>	"Queens of the Stone Age"	"Nine Inch Nails"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Queens-of-the-Stone-Age>	"Queens of the Stone Age"	"Incubus"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Queens-of-the-Stone-Age>	"Queens of the Stone Age"	"Eagles of Death Metal"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Queens-of-the-Stone-Age>	"Queens of the Stone Age"	"Biffy Clyro"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/James-Blunt>	"James Blunt"	"Christina Perri"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/James-Blunt>	"James Blunt"	"Toots & The Maytals"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/James-Blunt>	"James Blunt"	"Ed Sheeran"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/James-Blunt>	"James Blunt"	"Sheryl Crow"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Matt-Wertz>	"Matt Wertz"	"Parachute"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Matt-Wertz>	"Matt Wertz"	"Five For Fighting"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Matt-Wertz>	"Matt Wertz"	"Dave Barnes"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Missing-Persons-(band)>	"Missing Persons"	"A Flock of Seagulls"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Missing-Persons-(band)>	"Missing Persons"	"Wang Chung"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Missing-Persons-(band)>	"Missing Persons"	"Bow Wow"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Missing-Persons-(band)>	"Missing Persons"	"Bow Wow Wow"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mark-Farina>	"Mark Farina"	"Miguel Migs"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kirk-Franklin>	"Kirk Franklin"	"Marvin Sapp"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kirk-Franklin>	"Kirk Franklin"	"Ledisi"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kirk-Franklin>	"Kirk Franklin"	"Israel & New Breed"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kirk-Franklin>	"Kirk Franklin"	"Israel Houghton"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Huey-Lewis-and-the-News>	"Huey Lewis And The News"	"Joe Cocker"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Huey-Lewis-and-the-News>	"Huey Lewis And The News"	"Jimmy Buffett"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Unspoken>	"Unspoken"	"Casting Crowns"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Unspoken>	"Unspoken"	"Danny Gokey"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Unspoken>	"Unspoken"	"Plumb"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Airborne-Toxic-Event>	"The Airborne Toxic Event"	"The Fratellis"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Airborne-Toxic-Event>	"The Airborne Toxic Event"	"Mona"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Chrome-OS>	"Chrome"	"Dizzee Rascal"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Regulo-Caro>	"Regulo Caro"	"Ulices Chaidez"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Regulo-Caro>	"Regulo Caro"	"Virlan Garcia"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Regulo-Caro>	"Regulo Caro"	"Gerardo Ortíz"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Regulo-Caro>	"Regulo Caro"	"Roberto Tapia"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Regulo-Caro>	"Regulo Caro"	"Lenin Ramírez"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Deltron-3030>	"Deltron 3030"	"Metz"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Deltron-3030>	"Deltron 3030"	"Kid Koala"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Deltron-3030>	"Deltron 3030"	"Dan the Automator"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Deltron-3030>	"Deltron 3030"	"Del the Funky Homosapien"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Offspring>	"The Offspring"	"311"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Offspring>	"The Offspring"	"Pennywise"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Offspring>	"The Offspring"	"AFI"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Offspring>	"The Offspring"	"Bad Religion"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Offspring>	"The Offspring"	"Sum 41"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jacques-Greene>	"Jacques Greene"	"Nosaj Thing"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jacques-Greene>	"Jacques Greene"	"Machinedrum"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jacques-Greene>	"Jacques Greene"	"Lunice"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Imogen-Heap>	"Imogen Heap"	"Butch Walker"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Steve-Earle>	"Steve Earle"	"Emmylou Harris"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Steve-Earle>	"Steve Earle"	"Jackson Browne"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Suede-(band)>	"Suede"	"Chemical Brothers"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Suede-(band)>	"Suede"	"Primal Scream"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Suede-(band)>	"Suede"	"Manic Street Preachers"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/MC-Eiht>	"Mc Eiht"	"Suga Free"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/MC-Eiht>	"Mc Eiht"	"Warren G"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/MC-Eiht>	"Mc Eiht"	"Ice Cube"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Felix-Jaehn>	"Felix Jaehn"	"Robin Schulz"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Felix-Jaehn>	"Felix Jaehn"	"KSHMR"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Felix-Jaehn>	"Felix Jaehn"	"David Guetta"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Felix-Jaehn>	"Felix Jaehn"	"Martin Garrix"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/As-You-Were-(Liam-Gallagher-album)>	"Liam Gallagher"	"The Killers"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/As-You-Were-(Liam-Gallagher-album)>	"Liam Gallagher"	"Rag'n'Bone Man"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/As-You-Were-(Liam-Gallagher-album)>	"Liam Gallagher"	"Milky Chance"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Andrew-W.K.-discography>	"Andrew W.K."	"The Casualties"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Andrew-W.K.-discography>	"Andrew W.K."	"Face To Face"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Andrew-W.K.-discography>	"Andrew W.K."	"Parkway Drive"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Andrew-W.K.-discography>	"Andrew W.K."	"Mayday Parade"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bauhaus-(band)>	"Bauhaus"	"Nine Inch Nails"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bauhaus-(band)>	"Bauhaus"	"Peter Murphy"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bauhaus-(band)>	"Bauhaus"	"Peaches & Herb"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bauhaus-(band)>	"Bauhaus"	"Peaches"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Gloria-Gaynor>	"Gloria Gaynor"	"Village People"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Gloria-Gaynor>	"Gloria Gaynor"	"The Trammps"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Gloria-Gaynor>	"Gloria Gaynor"	"Sister Sledge"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Gloria-Gaynor>	"Gloria Gaynor"	"Kool & The Gang"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Candlebox>	"Candlebox"	"Buckcherry"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Candlebox>	"Candlebox"	"Rush"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Candlebox>	"Candlebox"	"Hinder"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Krokus-(band)>	"Krokus"	"Def Leppard"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Krokus-(band)>	"Krokus"	"Hammerfall"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Krokus-(band)>	"Krokus"	"Saxon"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mary-Chapin-Carpenter>	"Mary Chapin Carpenter"	"Shawn Colvin"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/ODESSA>	"Odessa"	"Joshua Radin"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/ODESSA>	"Odessa"	"The Lone Bellow"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tick-Tock-(Clean-Bandit-and-Mabel-song)>	"24kgoldn"	"Landon Cube"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tick-Tock-(Clean-Bandit-and-Mabel-song)>	"24kgoldn"	"Polo G"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tick-Tock-(Clean-Bandit-and-Mabel-song)>	"24kgoldn"	"POLO & PAN"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tick-Tock-(Clean-Bandit-and-Mabel-song)>	"24kgoldn"	"YBN Cordae"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bobby-McFerrin>	"Bobby McFerrin"	"Chick Corea"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bobby-McFerrin>	"Bobby McFerrin"	"Herbie Hancock"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/This-Is-How-We-Do-It>	"Joe Stone"	"Lucas & Steve"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Me-First-and-the-Gimme-Gimmes>	"Me First And The Gimme Gimmes"	"Less Than Jake"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Me-First-and-the-Gimme-Gimmes>	"Me First And The Gimme Gimmes"	"Descendents"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Me-First-and-the-Gimme-Gimmes>	"Me First And The Gimme Gimmes"	"Dropkick Murphys"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Me-First-and-the-Gimme-Gimmes>	"Me First And The Gimme Gimmes"	"NOFX"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Little-Dragon>	"Little Dragon"	"De La Soul"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Little-Dragon>	"Little Dragon"	"Flying Lotus"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Little-Dragon>	"Little Dragon"	"Gorillaz"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Little-Dragon>	"Little Dragon"	"SBTRKT"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Next-Next-Level>	"Next"	"Ginuwine"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Next-Next-Level>	"Next"	"Guy"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Next-Next-Level>	"Next"	"Dru Hill"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Next-Next-Level>	"Next"	"112"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Next-Next-Level>	"Next"	"Jagged Edge"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Salif-Keita>	"Salif Keita"	"Groundation"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Rocket-Summer>	"The Rocket Summer"	"All Time Low"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Rocket-Summer>	"The Rocket Summer"	"Never Shout Never"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Rocket-Summer>	"The Rocket Summer"	"Hellogoodbye"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Rocket-Summer>	"The Rocket Summer"	"Parkway Drive"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Rocket-Summer>	"The Rocket Summer"	"Breathe Carolina"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Anna-of-the-North>	"ANNA OF THE NORTH"	"Kygo"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Anna-of-the-North>	"ANNA OF THE NORTH"	"LANY"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Missy-Higgins-discography>	"Missy Higgins"	"Joshua Radin"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Missy-Higgins-discography>	"Missy Higgins"	"Eric Hutchinson"
